Gene	Rodriguez_Pineiro_1	Rodriguez_Pineiro_2	Rodriguez_Pineiro_3	Rodriguez_Pineiro_4	Rodriguez_Pineiro_5	Rodriguez_Pineiro_6	Rodriguez_Pineiro_7	Rodriguez_Pineiro_8	Rodriguez_Pineiro_9	Rodriguez_Pineiro_10	Rodriguez_Pineiro_11		Cyt Andreyev	Nucl Andreyev	Microsomes Andreyev	PM Andreyev	ER Andreyev	Mito Andreyev		Cyt Carvalho	Nucl Carvalho	Mit Carvalho		Cyt Boisvert	Nucl Boisvert	Nucleolus Boisvert		Cyt Pinto	Nucl Pinto	Tot Pinto		Cyt Choi	Nucl Choi	Pellet Choi	Nucl soluble Choi		Cyt Mulvey	Nucl Mulvey	Total Mulvey		cyt Bileck	Nucl Bileck		Cyt Thakar	Nucl Thakar	TOT Thakar		Cyt Larance	Nucleus Larance	Cytoskeleton Larance	Membrane Larance
URB2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		61	20	19		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	63	36	1
ZBTB40	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		47	51	1		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
ZFC3H1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		95	3	2		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		32	35	1	33
ZNF512	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	25	65	10
ZNF668	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		31	68	1		1	1	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
AKAP8L	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		26	74	1		1	97	1		1	1	100		1	1	1	1		1	1	1		25	75		100	1	1		1	50	31	19
CELF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		11	88	1		17	79	4		1	15	85		1	1	1	1		1	1	1		25	75		1	1	1		3	37	13	46
CLK3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		13	87	1		1	73	25		1	1	100		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
FANCI	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		27	72	1		20	67	12		1	1	100		1	1	1	1		1	1	1		31	69		76	4	21		27	53	3	18
HIP1R	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		3	43	54		21	78	1		1	27	73		1	1	1	1		1	1	1		18	82		84	1	16		10	13	5	72
IRF2BPL	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		21	76	2		1	1	1		1	6	94		1	1	1	1		1	1	1		18	82		1	1	1		21	1	1	79
MSH2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		4	95	1		14	78	7		1	1	100		100	1	1	1		1	1	1		42	58		39	6	56		58	2	1	40
POLR3A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		25	75	1		21	49	30		1	1	100		1	1	1	1		1	1	1		29	71		32	1	68		1	1	1	99
PRKDC	8	82	42	4	12	10	8	4	10	4	18		1	1	1	1	1	1		4	96	1		16	58	26		7	6	87		25	27	32	16		1	1	1		1	99		38	30	32		11	14	24	51
RECQL	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		29	71	1		9	77	13		1	5	95		42	25	27	6		7	93	1		6	94		46	7	47		44	5	1	52
SLC4A1AP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		36	64	1		1	91	7		1	20	80		1	1	1	1		1	1	1		15	85		10	4	87		17	5	1	78
SMARCAD1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		2	98	1		19	78	3		1	1	100		1	1	1	1		1	1	1		1	100		1	1	100		26	11	1	63
TRIM24	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		4	96	1		65	33	1		1	1	100		1	1	1	1		1	1	1		1	100		1	21	79		1	1	1	1
VPRBP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		16	83	1		30	13	58		1	1	100		1	1	1	1		1	1	1		8	92		1	1	100		1	4	1	96
APEX1	1	182	16	1	1	1	1	1	1	1	1		76	20	80	8	12	6		16	84	1		32	63	5		53	42	5		56	23	10	11		25	41	34		33	67		59	3	38		53	4	15	28
CLIP2	1	138	60	1	1	1	1	1	1	1	1		1	1	1	1	1	1		60	37	3		44	50	6		1	1	1		100	1	1	1		10	19	71		22	78		1	1	1		49	1	1	51
FEN1	1	200	1	1	1	1	1	1	1	1	1		22	50	74	32	4	18		30	69	1		16	79	5		1	39	61		39	24	28	9		42	43	15		45	55		61	2	37		45	6	2	47
FKBP3	1	200	1	1	1	1	1	1	1	1	1		46	22	72	38	16	4		100	1	1		70	29	1		78	20	3		45	24	16	15		6	29	66		30	70		84	2	14		76	4	1	19
HMGB1	72	96	10	4	1	1	1	4	1	1	8		1	1	1	1	1	1		25	73	2		52	43	5		70	29	1		55	34	1	12		42	30	28		32	68		64	13	23		74	1	1	24
HMGB2	48	118	32	1	1	1	1	1	1	1	1		4	6	42	52	88	8		21	76	3		29	62	9		40	59	1		100	1	1	1		38	52	10		14	86		67	20	13		82	4	1	15
HMGB3	32	150	16	1	1	1	1	1	1	1	1		1	1	1	1	1	1		6	93	1		32	59	8		49	50	1		100	1	1	1		62	38	1		14	86		73	3	24		75	4	1	21
POLR2H	1	200	1	1	1	1	1	1	1	1	1		114	36	50	1	1	1		58	42	1		23	37	40		19	35	45		1	1	1	1		3	44	53		7	93		62	23	15		51	18	2	29
PPP1CB	18	134	42	1	4	1	1	1	1	1	1		56	66	18	62	1	1		17	81	2		44	35	21		48	42	10		56	21	15	9		4	39	56		38	62		35	9	56		17	5	23	56
SMC2	1	182	16	1	1	1	1	1	1	1	1		40	42	82	8	18	10		19	80	1		61	35	4		1	1	100		50	50	1	1		49	51	1		42	58		80	1	19		71	1	1	29
SUB1	1	200	1	1	1	1	1	1	1	1	1		12	1	144	6	26	12		78	22	1		42	46	12		15	79	6		100	1	1	1		16	23	61		16	84		9	44	47		61	3	6	31
XRN1	1	168	32	1	1	1	1	1	1	1	1		40	1	126	32	1	1		1	1	1		38	55	6		1	1	1		100	1	1	1		1	1	1		23	77		79	1	21		100	1	1	1
ANAPC2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		45	45	11		1	1	1		1	1	1	1		1	1	1		1	100		46	7	46		1	1	1	1
BRD7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		32	65	3		1	1	1		1	1	1	1		1	1	1		1	100		100	1	1		1	1	1	1
CDC27	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		49	14	37		40	60	1	1
DPY30	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		13	87	1		11	84	4		1	1	1		1	1	1	1		1	1	1		7	93		100	1	1		85	3	1	11
HAUS5	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		100	1	1		27	5	1	68
RSRC2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	97	1		1	1	1		1	1	1	1		1	1	1		1	100		100	1	1		1	1	1	1
SAP130	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		100	1	1		1	10	1	90
UBP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		25	75		100	1	1		1	50	1	50
ZCCHC11	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		5	95	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		100	1	1		1	1	1	1
DCAF13	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	11	84		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	25	66	9
POM121	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	100	1		1	1	1		1	100		1	1	1		1	37	60	3
AHNAK2	1	118	82	1	1	1	1	1	1	1	1		46	140	6	10	1	1		1	1	1		47	39	14		1	1	1		1	1	1	1		1	1	1		1	1		1	14	86		54	1	1	46
GTF2I	76	94	1	1	1	1	1	1	8	1	22		10	164	4	1	1	22		1	99	1		10	80	10		1	4	96		25	32	43	1		1	97	3		22	78		28	15	56		1	45	1	55
RBM27	1	60	126	1	1	1	1	1	14	1	1		12	182	1	1	1	6		2	98	1		73	20	7		1	32	68		1	1	1	1		1	1	1		1	100		1	1	100		1	13	1	87
RFC1	1	66	134	1	1	1	1	1	1	1	1		18	156	1	1	1	22		1	100	1		19	58	23		1	1	1		1	1	1	1		1	1	1		1	100		1	43	56		1	9	18	73
RNF40	1	1	1	1	1	1	1	1	1	1	1		36	136	6	1	10	12		1	98	2		1	1	90		1	25	75		1	1	1	1		8	92	1		14	86		17	1	83		9	2	1	90
TRIM28	16	122	58	1	1	1	1	1	1	1	1		38	140	14	1	1	6		21	79	1		11	85	5		5	19	76		51	17	23	9		1	72	27		40	60		37	8	55		17	2	2	79
BMI1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		22	78	1		96	3	1		1	100	1		1	1	1	1		1	1	1		58	42		1	100	1		1	46	30	24
C12orf43	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		5	95	1		1	1	89		1	100	1		1	1	1	1		1	1	1		4	96		1	100	1		1	84	5	10
C17orf85	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		8	29	63		1	80	20		1	1	1	1		1	1	1		1	100		1	100	1		1	93	6	1
C1orf174	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	97	1		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
C9orf114	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	18	77		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	100	1	1
CHD3	1	1	1	1	1	200	1	1	1	1	1		1	1	1	1	1	1		7	93	1		1	1	1		1	100	1		1	73	1	27		1	1	1		1	100		1	100	1		50	1	1	50
DDB2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		48	30	21		1	48	52		1	1	1	1		1	1	1		1	100		1	100	1		1	61	15	24
FNBP4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	98	2		21	54	25		1	100	1		1	1	1	1		1	1	1		1	99		1	83	17		1	50	1	50
HIST1H4A	1	18	28	10	18	22	18	16	1	34	34		1	1	1	1	1	1		23	73	4		1	1	1		4	90	5		1	1	1	1		1	66	33		2	98		8	91	1		4	35	59	2
ING1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		79	18	2		1	100	1		1	1	1	1		1	1	1		23	77		1	89	11		1	1	1	1
INTS8	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		42	51	7		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
MED4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		5	94	1		52	27	21		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	31	1	69
MED8	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		80	17	2		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	54	1	46
METTL3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		13	87	1		1	86	12		1	78	22		1	1	1	1		1	1	1		47	53		50	50	1		1	1	1	1
MFAP1	1	1	1	4	72	82	34	4	1	1	6		1	1	1	1	1	1		2	97	1		46	22	32		1	79	21		1	1	1	1		1	1	1		1	100		1	100	1		1	44	56	1
NMNAT1	1	1	40	100	12	38	1	10	1	1	1		1	1	1	1	1	1		1	100	1		53	38	8		7	92	1		1	100	1	1		1	1	1		1	99		1	100	1		1	1	1	1
NSMCE1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		17	83	1		1	19	76		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
PPWD1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		24	60	16		14	81	5		1	1	1	1		1	1	1		28	72		4	91	5		42	23	1	35
RBBP5	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		4	90	6		22	77	1		24	74	2		1	1	1	1		1	1	1		2	98		9	66	25		1	26	1	74
RCOR1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		8	92	1		17	40	43		1	100	1		1	1	1	1		1	1	1		1	100		1	94	6		1	16	20	64
RING1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	98	2		1	78	21		1	100	1		1	1	1	1		1	1	1		4	96		1	100	1		1	54	1	46
RPP14	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		12	28	60		1	55	45		1	1	1	1		1	1	1		13	87		10	65	25		1	26	1	74
RPP14	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		12	28	60		1	55	45		1	1	1	1		1	1	1		13	87		10	65	25		1	1	1	1
TFAP4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		75	22	4		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	1	1	1
THOC7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		25	71	4		1	100	1		1	1	1	1		1	1	1		1	100		1	100	1		1	100	1	1
TSPYL1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		10	90	1		1	98	1		1	100	1		1	1	1	1		1	1	1		45	55		1	100	1		1	1	1	1
ZBTB7A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		1	93	6		1	100	1		1	1	1	1		1	1	1		5	95		1	100	1		1	1	1	1
ZC3H13	1	1	1	1	1	1	1	1	1	1	1		12	48	1	96	44	1		13	87	1		68	30	1		1	100	1		1	1	1	1		1	1	1		1	99		1	100	1		1	99	1	1
HTATSF1	178	1	22	1	1	1	1	1	1	1	1		38	160	1	1	1	1		4	95	1		11	87	1		1	59	40		1	1	1	1		1	1	1		7	93		1	49	51		35	4	1	61
MED10	200	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		46	34	20		1	100	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
POLR2E	154	1	46	1	1	1	1	1	1	1	1		38	64	58	14	1	28		79	21	1		15	33	52		3	68	29		1	1	1	1		7	41	52		6	94		3	87	9		18	18	50	14
PPIG	200	1	1	1	1	1	1	1	1	1	1		26	124	20	6	1	24		1	99	1		5	34	62		1	87	13		1	1	1	1		1	1	1		1	99		1	100	1		1	17	33	50
KIF20A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		76	22	2		1	1	1		1	1	1	1		1	1	1		1	1		1	99	1		7	45	18	29
NES	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		17	82	1		65	24	11		1	1	1		1	32	43	25		1	34	66		1	1		1	100	1		1	10	78	12
NUSAP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		13	79	8		76	20	4		1	1	1		1	1	1	1		1	1	1		1	1		1	90	10		1	33	1	67
ZNF281	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	99	1		8	22	69		1	1	1		1	1	1	1		1	1	1		1	1		1	100	1		29	33	1	37
API5	1	1	1	1	1	1	1	1	1	1	1		52	44	74	12	12	6		100	1	1		23	72	4		1	48	51		23	35	31	12		2	69	29		1	100		54	29	16		1	1	1	1
CLTB	54	1	1	1	14	128	1	1	1	1	1		90	4	80	24	1	1		66	27	7		60	38	1		19	62	20		1	1	1	1		38	7	56		60	40		67	1	33		61	3	1	36
CWC27	1	1	1	1	1	1	1	1	1	1	1		100	1	100	1	1	1		57	43	1		1	1	1		3	97	1		1	1	1	1		1	1	1		8	92		1	1	1		54	19	1	27
EDC3	1	1	1	1	1	1	1	1	1	1	1		60	1	102	38	1	1		77	21	2		80	19	1		1	100	1		1	1	1	1		100	1	1		1	100		77	1	23		99	1	1	1
GTF2E1	1	1	1	1	1	1	1	1	1	1	1		94	46	60	1	1	1		64	36	1		64	32	4		1	100	1		1	1	1	1		1	1	1		25	75		70	1	30		1	1	1	1
GTF2F1	1	1	1	1	1	1	1	1	1	1	1		40	32	108	14	8	1		30	70	1		24	29	47		2	92	6		1	1	1	1		1	1	1		21	79		20	29	50		53	3	1	43
ILKAP	1	1	1	1	1	1	1	1	1	1	1		36	54	62	48	1	1		6	94	1		24	73	3		17	73	10		1	1	1	1		1	1	1		34	66		81	1	19		71	1	1	29
METAP1	1	1	1	1	1	1	1	1	1	1	1		64	1	72	36	28	1		88	11	1		20	53	27		53	45	2		1	1	1	1		1	45	55		50	50		7	93	1		42	19	36	3
NLE1	1	1	1	1	1	1	1	1	1	1	1		72	80	36	12	1	1		26	74	1		27	15	58		1	100	1		1	1	1	1		1	1	1		70	30		75	13	12		62	3	33	2
SBDS	1	1	1	1	1	1	1	1	1	1	1		78	1	120	1	1	1		91	6	2		86	9	5		19	48	33		55	16	29	1		25	19	56		45	55		70	1	29		86	1	1	14
SMNDC1	1	1	1	1	1	1	1	1	1	1	1		90	70	40	1	1	1		100	1	1		21	69	10		8	83	10		1	1	1	1		7	74	19		1	99		19	56	26		9	55	12	23
TCEA1	1	1	1	1	1	1	1	1	1	1	1		124	32	34	6	4	1		56	37	7		55	29	16		61	34	5		1	1	1	1		1	1	1		40	60		52	10	38		72	2	1	26
UFD1L	1	1	1	1	1	1	1	1	1	1	1		106	34	30	1	1	28		32	65	3		62	37	1		15	66	19		1	1	1	1		53	21	26		72	28		40	1	59		1	1	1	1
CCDC88C	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	51	49		24	74	3		1	1	1		1	1	1	1		1	1	1		36	64		1	1	1		1	1	1	1
CBX5	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		100	1	1		9	55	36		15	62	23		100	1	1	1		1	65	35		1	99		1	100	1		1	32	39	30
CNN1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		72	20	8	1		4	82	15		1	1		1	1	1		26	18	27	29
DES	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		74	24	3		1	1	1		100	1	1	1		1	1	99		1	1		1	100	1		1	1	1	100
KIFC1	134	38	28	1	1	1	1	1	1	1	1		40	150	1	1	1	12		1	100	1		98	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	58	42		22	27	7	44
LSM2	200	1	1	1	1	1	1	1	1	1	1		8	192	1	1	1	1		33	67	1		49	50	1		62	30	8		1	1	1	1		49	51	1		56	44		62	20	18		42	37	8	13
FUBP1	1	1	1	1	1	1	1	1	1	1	1		116	18	48	1	1	16		11	88	1		1	97	1		1	1	1		84	1	1	16		22	44	34		85	15		60	7	33		1	1	1	1
C9orf89	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	100		1	57	41		1	1	1		1	56	44	1		1	1	1		1	100		1	1	100		1	1	1	1
CCDC127	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	12	85		1	1	1		1	1	1	1		1	1	1		1	100		1	1	100		1	1	1	1
FAM103A1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	97	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	100		32	18	1	50
IRF2BP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		3	95	1		1	1	1		1	1	1	1		1	1	1		3	97		1	1	100		1	1	1	1
NEBL	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	71	29		1	1	1	1		1	1	1		1	100		1	1	100		1	1	1	1
NSL1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		52	47	1		1	1	1		1	1	1	1		1	1	1		4	96		1	1	100		1	1	1	1
PMF1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		87	11	2		1	1	1		1	1	1	1		1	1	1		1	99		1	1	100		1	1	1	1
PRCC	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		30	69	1		1	1	1		1	1	1	1		1	1	1		11	89		1	1	100		1	41	1	59
RBM7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		19	56	25		1	1	1		1	1	1	1		1	1	1		1	100		1	1	100		1	1	1	1
TMEM126B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	100		20	68	12		1	1	1		1	1	1	1		1	1	1		1	100		1	1	100		1	1	1	1
UNG	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	80	17		1	1	1		1	1	1	1		1	1	1		1	100		1	1	100		42	1	40	18
ASF1B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		81	19	1		57	41	1		1	1	100		1	1	1	1		1	1	1		1	1		84	1	16		1	1	1	1
CNOT3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		100	1	1		26	1	68		8	1	92		1	1	1	1		1	1	1		18	82		96	1	4		44	1	1	56
CNOT7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		100	1	1		75	22	3		1	1	100		1	1	100	1		1	1	1		13	87		93	1	7		1	1	1	1
DST	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		37	60	3		49	49	1		1	1	100		16	34	50	1		27	73	1		19	81		87	11	2		1	1	1	1
FAM91A1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		85	15	1		27	71	1		1	1	100		1	1	1	1		1	1	1		51	49		56	1	44		66	5	2	27
INTS7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		25	62	14		84	12	4		1	1	100		1	1	1	1		1	1	1		44	56		84	1	16		23	36	22	20
PUM1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		57	14	28		59	37	4		1	1	100		1	1	1	1		1	1	1		42	58		43	5	52		1	1	1	1
RPTOR	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		100	1	1		1	1	1		1	1	100		1	1	1	1		1	1	1		40	60		99	1	1		61	29	1	10
TRMT61A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		86	14	1		25	44	31		1	1	100		1	1	1	1		1	1	1		36	64		31	24	45		33	1	1	67
VPS53	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		100	1	1		13	39	47		1	1	100		1	1	1	1		1	1	1		75	25		96	1	4		1	1	1	1
AFAP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		66	33	1		1	1	1		1	32	68	1		1	71	29		1	1		1	100	1		1	1	1	1
CPNE2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		98	1	1		46	54	1		1	1	1	1		1	1	1		99	1		1	100	1		82	1	1	18
MISP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		41	43	16		1	73	27		1	1	1	1		1	1	1		1	1		1	99	1		19	11	65	5
SNCA	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		87	12	1		1	1	1		1	1	1	1		1	1	1		100	1		1	100	1		78	1	1	22
EXD2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	79	21		11	16	74		1	1	1		1	1	100	1		1	1	1		1	1		1	1	1		1	24	3	73
KIF23	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		44	47	9		1	1	1		1	1	100	1		1	1	1		1	1		1	42	57		6	2	64	27
LEMD3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		16	71	13		1	1	1		1	1	100	1		1	1	1		12	88		1	1	1		1	1	1	99
NOM1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		4	96	1		3	80	17		1	1	1		1	1	100	1		1	1	1		1	1		1	1	1		1	34	66	1
RACGAP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		30	63	7		1	1	1		1	1	100	1		1	1	1		1	1		1	82	18		1	4	65	29
SMPD4	1	1	22	1	20	44	14	14	12	1	74		1	1	1	1	1	1		1	100	1		40	59	1		1	1	1		1	1	100	1		1	1	1		100	1		1	98	2		1	26	66	8
TMEM209	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	100	1		49	49	1		1	1	1		1	1	100	1		1	1	1		1	100		1	100	1		1	4	96	1
FAM207A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	89		1	1	1		1	1	1	1		1	1	1		1	1		71	26	3		1	68	30	2
NELFB	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		14	72	13		1	1	100		1	1	1	1		1	1	1		1	1		44	1	56		31	1	1	69
NELFCD	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		35	64	1		1	12	88		1	1	1	1		1	1	1		1	1		60	9	31		9	1	1	91
PBDC1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	98	1		67	13	19		1	1	1	1		28	13	60		1	1		85	1	15		90	1	1	10
ASCC2	1	144	56	1	1	1	1	1	1	1	1		1	1	1	1	1	1		100	1	1		78	20	1		1	1	100		1	1	1	1		1	1	1		19	81		100	1	1		1	1	1	1
ASCC3	1	138	60	1	1	1	1	1	1	1	1		1	1	1	1	1	1		100	1	1		50	39	11		1	1	100		100	1	1	1		1	1	1		14	86		81	1	19		57	1	1	43
PRRC2C	1	108	82	4	4	1	1	1	1	1	1		1	1	1	1	1	1		87	8	5		1	1	1		1	1	100		1	1	1	1		1	1	1		40	60		1	1	1		1	1	1	1
ZC3H4	1	148	52	1	1	1	1	1	1	1	1		1	1	1	1	1	1		70	30	1		11	57	32		1	1	100		1	1	1	1		1	1	1		1	100		1	1	100		1	7	1	93
CSNK2A1	94	58	24	6	8	6	4	1	1	1	1		56	58	60	26	1	1		21	79	1		21	39	39		16	51	32		83	17	1	1		42	19	39		61	39		32	40	28		43	4	1	54
KHSRP	122	78	1	1	1	1	1	1	1	1	1		124	38	30	6	1	1		6	94	1		33	60	7		13	43	44		100	1	1	1		8	50	42		81	19		41	15	44		3	22	32	43
MCM3	124	58	16	1	1	1	1	1	1	1	1		78	30	56	32	1	1		27	72	1		24	67	9		10	25	65		54	13	24	9		5	95	1		82	18		29	43	28		20	13	8	58
CDK2AP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		16	79	4		1	100	1		1	1	1	1		1	1	1		1	1		1	1	1		1	34	1	66
FAM32A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		33	33	33		1	1	1		1	100	1		1	1	1	1		1	1	1		1	1		1	1	1		52	25	1	22
TMA7	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		41	39	20		8	92	1		1	1	1	1		1	1	1		1	1		1	1	1		81	1	1	19
