Gene	Rodriguez_Pineiro_1	Rodriguez_Pineiro_2	Rodriguez_Pineiro_3	Rodriguez_Pineiro_4	Rodriguez_Pineiro_5	Rodriguez_Pineiro_6	Rodriguez_Pineiro_7	Rodriguez_Pineiro_8	Rodriguez_Pineiro_9	Rodriguez_Pineiro_10	Rodriguez_Pineiro_11		Cyt Andreyev	Nucl Andreyev	Microsomes Andreyev	PM Andreyev	ER Andreyev	Mito Andreyev		Cyt Carvalho	Nucl Carvalho	Mit Carvalho		Cyt Boisvert	Nucl Boisvert	Nucleolus Boisvert		Cyt Pinto	Nucl Pinto	Tot Pinto		Cyt Choi	Nucl Choi	Pellet Choi	Nucl soluble Choi		Cyt Mulvey	Nucl Mulvey	Total Mulvey		cyt Bileck	Nucl Bileck		Cyt Thakar	Nucl Thakar	TOT Thakar		Cyt Larance	Nucleus Larance	Cytoskeleton Larance	Membrane Larance
GNG5	92	62	24	1	10	6	1	1	1	1	1		1	1	1	1	1	1		3	55	42		37	51	12		62	7	31		1	1	1	1		1	1	1		49	51		1	1	1		1	1	1	100
MPP7	200	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	100		1	1	1	1		1	1	1		4	96		1	1	1		1	60	18	22
MYO1B	50	62	42	8	12	12	6	1	1	1	1		1	1	1	1	1	1		1	1	1		95	3	1		1	14	86		51	20	25	4		29	71	1		1	1		63	17	20		1	33	65	1
NRAS	52	148	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		7	92	1		65	33	1		1	1	1		61	21	18	1		1	1	1		100	1		46	1	54		2	4	6	89
PTPRF	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		42	48	10		54	41	4		17	1	83		1	1	1	1		1	1	1		1	1		40	1	60		1	1	31	67
RRAS	86	76	32	4	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	97	1		1	1	1		100	1	1	1		7	29	64		94	6		70	23	7		1	30	1	69
SLC16A1	24	96	54	6	18	1	1	1	1	1	1		1	1	14	150	36	1		7	60	32		56	42	1		1	1	1		1	1	1	1		1	1	1		85	15		7	16	77		1	14	65	21
SLC1A5	40	80	56	8	8	1	1	1	1	1	1		1	1	4	144	50	4		9	82	9		43	52	4		46	13	40		100	1	1	1		22	60	17		84	16		38	1	60		1	6	49	46
SLC4A2	1	170	1	26	1	1	1	1	4	1	1		1	1	1	1	1	1		1	88	10		1	1	1		1	1	1		1	1	1	1		1	1	1		91	9		1	1	100		1	1	1	1
SMPDL3B	200	1	1	1	1	1	1	1	1	1	1		1	1	6	116	72	1		1	1	1		1	1	1		100	1	1		1	1	1	1		1	1	1		1	1		1	100	1		6	5	66	23
ABCG2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		39	45	16		1	1	1	1
ADAM10	34	88	1	1	1	36	10	1	6	22	1		1	1	1	1	1	1		8	81	12		1	1	1		77	10	12		1	1	1	1		1	1	1		94	6		50	50	1		1	1	26	73
DCUN1D3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
DLG1	70	74	30	4	6	6	4	1	1	1	1		1	1	1	1	1	1		2	60	38		1	1	1		40	58	2		1	1	1	1		1	1	1		37	63		39	9	52		1	17	32	51
HRAS	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		54	40	6		1	1	1		53	20	18	9		20	2	78		1	1		1	1	1		1	1	1	99
LPHN2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
MPP6	1	180	1	1	20	1	1	1	1	1	1		1	1	10	128	56	4		1	74	26		92	6	1		1	1	1		1	1	1	1		1	1	1		66	34		1	1	1		1	11	37	51
PIP5K1C	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		78	22		1	1	1		1	1	1	1
PTPRK	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		5	1	95		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
RAB23	66	134	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	93	7		1	38	60		18	26	56		1	1	1	1		27	31	42		1	1		1	1	1		1	1	1	99
RHOB	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		26	14	60		74	3	23		75	1	25	1		1	1	1		100	1		6	4	90		1	1	1	100
TMEM185B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
USP46	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ANPEP	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		100	1	1	1		1	1	1		79	21		1	1	1		1	1	1	1
CNP	30	118	46	1	1	1	1	1	1	1	1		1	1	1	1	1	1		5	76	19		20	69	11		1	100	1		72	1	28	1		25	11	64		99	1		19	1	81		4	1	1	95
EFNB1	106	32	62	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	20	80		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	100
ENG	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		3	95	1		1	1	1		100	1	1	1		39	9	52		99	1		33	18	50		1	1	1	1
LLGL2	34	86	56	1	8	4	6	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		5	3	92		1	1	1	1		1	1	1		1	1		100	1	1		1	1	1	1
MYO1C	1	1	1	1	200	1	1	1	1	1	1		4	6	10	50	116	14		17	74	10		45	48	7		2	16	82		47	22	26	4		34	60	5		1	100		66	21	14		1	1	1	1
RAP2C	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		6	81	13		23	32	45		1	1	1		1	1	1	1		76	15	9		73	27		44	25	31		1	1	1	1
RSPRY1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
SH3BP4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		80	19	1		1	1	1		1	1	1	1		98	2	1		1	1		1	1	1		1	1	1	1
SLC15A1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
UBTD1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	100	1	1
CD109	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		59	38	3		1	1	100		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
CD151	90	66	30	8	4	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		97	1	3		1	1	1	1		20	38	42		1	1		50	50	1		1	1	67	33
DTNA	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		23	4	1	73
FARP2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
LYN	62	82	56	1	1	1	1	1	1	1	1		1	1	14	124	60	1		8	84	8		1	1	1		1	1	1		100	1	1	1		1	1	1		38	62		82	18	1		1	30	33	36
RP2	40	96	38	6	6	6	4	1	1	1	1		1	1	8	138	54	1		1	94	6		41	57	1		1	1	1		1	1	1	1		1	100	1		73	27		32	10	58		1	34	1	66
SLC7A5	36	74	48	6	12	8	8	1	1	1	1		1	1	1	1	1	1		9	67	24		55	44	1		22	1	78		100	1	1	1		73	27	1		79	21		31	6	64		1	1	48	51
TBC1D10A	1	1	184	16	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		80	20		1	1	1		1	1	1	1
UBL3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	100		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
ANO6	1	1	1	1	1	1	1	1	1	1	1		1	1	1	116	74	6		1	1	100		58	19	23		1	1	1		1	1	1	1		1	1	1		98	2		1	1	100		27	1	33	40
CD276	124	22	54	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		48	51	1		81	7	13		1	1	1	1		22	1	78		1	1		70	4	27		1	1	66	34
CD81	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		7	91	2		46	53	1		90	4	6		100	1	1	1		8	5	87		100	1		4	1	96		1	1	1	1
CNTFR	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
DAAM1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	87	13		1	1	1		1	1	100		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
EPB41	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		14	69	17		1	1	1		1	1	1		1	1	1	1		1	1	1		69	31		1	1	1		10	67	1	23
FMNL3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		14	77	9		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
GAB1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
KIAA1522	10	90	94	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	100
LIN7C	70	68	28	1	6	4	4	4	6	4	1		1	1	1	1	1	1		1	1	100		20	77	3		45	46	9		1	1	1	1		1	1	1		69	31		29	15	57		6	11	4	78
MYO1D	34	72	54	8	14	10	4	1	1	1	1		1	1	1	1	1	1		1	1	100		1	1	1		1	54	46		1	1	1	1		1	1	1		1	100		1	1	1		1	61	33	7
NF2	24	140	38	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	100	1		1	1	1	1		1	1	1		37	63		1	100	1		2	21	1	78
PIP5K1A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	75	25		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	6	1	94
PLCB3	1	88	90	6	8	1	1	1	1	1	1		4	1	16	138	40	1		30	70	1		3	54	43		36	6	58		1	1	1	1		34	66	1		99	1		67	1	33		53	4	1	43
PPP1R18	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		31	58	10		1	1	1		1	28	62	10		1	54	46		1	1		1	1	1		1	73	23	3
PRKAR1A	1	1	1	1	1	1	1	1	1	1	1		132	58	10	1	1	1		94	6	1		35	41	24		14	2	84		100	1	1	1		38	12	50		98	2		78	2	20		1	1	1	1
RAC1	56	76	42	8	8	6	1	1	1	1	1		26	1	14	112	42	1		58	34	8		66	33	1		1	1	1		62	22	10	7		37	19	45		88	12		70	9	20		1	1	1	1
ROR2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	100		1	1	1	1
SLC12A2	14	58	50	6	20	16	16	6	6	4	1		1	1	1	1	1	1		30	30	41		1	1	1		6	1	94		1	1	1	1		1	1	1		1	1		1	1	100		1	16	38	46
SLC44A2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		91	2	8		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
SLC9A3R1	38	78	46	10	8	8	4	1	4	1	1		80	1	36	50	34	1		69	20	11		15	83	1		86	9	5		1	1	1	1		1	1	1		90	10		60	1	39		32	3	1	65
TAOK1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		71	23	5		1	1	1		1	1	1	1		17	64	18		63	37		1	1	100		15	25	1	60
EPB41L4A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ERBB2IP	40	74	68	1	1	1	6	1	1	1	1		1	1	1	1	1	1		1	1	1		14	14	72		1	1	1		1	1	1	1		1	1	1		1	100		57	1	43		23	1	35	41
LRRC16A	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		50	25	25		1	1	100		1	1	1	1		1	1	1		50	50		97	1	3		1	1	1	1
MME	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	23	77		1	1	1	1
MPP2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		54	34	11		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		51	2	1	48
MYO10	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		100	1	1	1		1	1	1		1	1		100	1	1		1	1	1	1
PACSIN3	32	112	42	8	1	4	1	1	1	1	1		1	1	1	1	1	1		1	1	1		24	59	17		3	93	4		1	1	1	1		1	1	1		1	1		46	15	39		24	11	25	40
SLC43A2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
SRC	58	86	44	1	8	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		4	92	4		1	1	1		100	1	1	1		1	1	1		90	10		1	1	1		1	18	1	82
TAOK3	50	88	54	1	1	1	1	1	1	1	1		1	1	24	126	48	1		10	80	11		29	48	24		15	71	14		1	1	1	1		1	1	1		77	23		100	1	1		1	1	1	1
WDR20	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
BASP1	1	1	1	1	1	1	1	1	1	1	1		14	1	38	126	22	1		39	44	17		46	52	1		78	21	1		47	22	1	31		11	34	55		78	22		79	2	20		1	1	1	1
CSNK1G1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
CTDSP1	18	86	82	1	10	4	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		68	32		1	1	1		1	1	1	1
FBXL20	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	100		1	1	1	1
FXYD6	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
NCAM1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	3	33	64
NEU3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
PLCD3	62	96	12	6	12	6	1	1	1	1	1		1	1	1	1	1	1		1	1	1		65	11	24		1	1	100		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ROR1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
BAIAP2	74	74	40	4	10	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		94	6	1		1	1	1	1		1	1	1		1	1		1	1	1		8	7	1	85
CEACAM1	1	200	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
GNA12	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	98	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	18	1	82
KRIT1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		14	71	15		1	1	1	1
MFAP3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
PECAM1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
PVRL3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
RAB34	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		17	64	19		1	1	1		78	1	22	1		73	27	1		100	1		31	8	61		41	1	1	57
RAB34	1	1	1	1	1	1	1	1	1	1	1		1	1	32	106	56	8		1	1	1		17	64	19		1	1	1		78	1	22	1		73	27	1		100	1		31	8	61		1	1	1	1
RGS19	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	99		1	1	1		1	1	1	1
SLC26A2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
SLC39A10	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	100		1	39	25	36
SNTB2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	97	3		39	60	1		1	1	1		100	1	1	1		1	1	1		68	32		81	9	10		1	27	5	67
THY1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		84	16	1	1		4	38	58		1	1		1	1	1		1	14	61	24
CLDND1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	100		1	1	1		1	1	1	1
CLIC4	1	1	1	1	1	1	1	1	1	1	1		124	14	20	22	18	1		53	46	2		81	16	3		41	2	56		70	1	30	1		38	9	54		64	36		92	1	8		84	1	1	16
FLOT2	94	70	18	4	6	1	1	1	1	1	1		1	1	22	138	38	1		12	72	17		56	43	1		1	66	34		1	47	53	1		1	88	12		8	92		1	94	6		5	1	95	1
GOLGA7	184	16	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		4	56	41		11	53	35		1	1	1		100	1	1	1		1	1	1		13	87		11	49	41		1	53	1	47
GPC1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		59	28	13		1	1	1		24	43	33	1		1	1	1		1	1		1	1	1		1	5	26	69
JAK1	82	114	1	4	1	1	1	1	1	1	1		1	1	18	124	60	1		1	49	51		58	20	22		1	1	1		1	1	1	1		1	1	1		93	7		36	1	64		1	1	1	1
MPZL2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	100		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
RECK	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
SLC29A1	1	1	1	1	1	1	1	1	1	1	1		1	1	14	166	18	1		10	44	46		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	10	1	90
SLC5A6	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	94	6		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		32	1	15	53
SPN	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		9	40	51		1	1	1		1	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
STXBP2	54	74	62	1	4	1	1	1	1	1	1		1	1	1	1	1	1		30	62	8		1	1	1		1	1	99		1	1	1	1		1	1	1		83	17		77	1	23		1	1	10	89
TLN2	1	200	1	1	1	1	1	1	1	1	1		18	1	38	36	100	8		17	77	6		30	57	13		1	1	1		20	32	28	20		1	1	100		100	1		94	1	6		74	1	1	25
TRPM4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	50	50	1
ABCA1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		60	40		1	1	1		1	1	1	1
DOCK11	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		9	1	91		93	6	1		1	1	1		1	1	1	1		1	1	1		18	82		1	1	1		1	1	1	1
DOCK9	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		52	45	4		1	1	1		1	1	1	1		1	1	1		3	97		93	1	7		1	1	1	1
DPP4	124	60	4	12	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		93	7		1	1	1		1	1	1	1
EXOC8	44	1	148	8	1	1	1	1	1	1	1		1	1	16	136	44	1		9	83	8		1	1	1		1	1	100		1	1	1	1		1	1	1		13	87		100	1	1		54	1	1	46
FMNL2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	100		1	51	46		1	1	1		1	1	1	1		1	1	1		1	100		97	1	3		1	1	1	1
GNG2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		4	70	26		1	1	1		1	1	1		1	1	1	1		20	80	1		40	60		1	1	1		1	1	1	1
GRTP1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
KRAS	64	88	28	8	8	1	1	1	1	1	1		1	1	1	138	62	1		9	80	11		63	36	1		1	1	1		57	18	15	10		21	1	79		57	43		21	62	17		1	1	1	100
LLGL1	48	152	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		90	1	10		36	1	1	64
PLSCR3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		100	1	1		1	1	1	1		1	1	1		100	1		1	1	1		1	1	1	1
RAP1B	46	66	38	10	14	10	6	6	1	4	1		1	1	1	1	1	1		13	75	12		48	51	1		1	1	1		38	30	33	1		1	1	1		91	9		1	33	66		5	11	6	78
ABI1	46	122	30	1	1	1	1	1	1	1	1		1	1	60	122	16	1		28	71	1		70	29	1		1	36	64		1	1	1	1		65	1	35		31	69		89	1	11		61	1	1	38
ARHGAP39	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ARL13B	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
CD47	114	30	1	12	36	8	1	1	1	1	1		1	1	6	180	12	1		1	1	1		1	1	1		69	21	10		1	1	1	1		1	1	1		96	4		1	1	1		1	1	37	63
CLDN4	18	102	54	12	12	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		82	4	14		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
FERMT2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	100		100	1	1	1		90	4	6		1	1		93	1	7		74	1	1	26
JAM2	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	57	43		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
MRAS	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
PKN2	188	6	1	4	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		29	70	1		1	1	1		1	1	1	1		100	1	1		1	1		91	1	9		60	1	1	40
RHOG	190	1	1	1	1	10	1	1	1	1	1		6	1	8	150	32	1		20	66	14		26	65	8		1	1	100		67	1	33	1		8	55	37		97	3		36	9	56		7	3	1	90
RND3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	100
ROBO1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	98	1		100	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	2	33	65
SLC7A1	42	1	142	16	1	1	1	1	1	1	1		1	1	1	1	1	1		1	98	2		41	31	28		100	1	1		1	1	1	1		1	1	1		1	1		1	1	100		1	1	1	99
SRGAP2	1	1	1	1	1	1	1	1	1	1	1		32	14	14	106	30	6		29	70	1		13	86	1		1	1	1		1	54	46	1		1	1	1		100	1		87	1	13		1	1	1	1
TBC1D10B	62	86	44	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	50	50		1	1	1	1		1	1	1		58	42		100	1	1		1	1	1	1
CD55	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		48	51	1		1	1	1		1	1	1	1		1	1	1		22	78		1	1	1		1	1	1	1
CDK16	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		50	1	1	50
CYFIP1	34	74	66	4	8	8	1	1	1	1	1		14	8	40	78	54	6		14	85	1		1	77	21		1	1	1		100	1	1	1		74	26	1		70	30		84	1	16		58	13	1	30
EPHA4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		100	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
ERBB3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
PALD1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
PKP4	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	1
PVRL2	144	1	1	1	28	28	1	1	1	1	1		1	1	1	1	1	1		1	1	1		52	40	8		85	2	13		1	1	1	1		1	1	1		1	1		1	1	1		1	2	49	50
RASA3	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	100	1		1	1	1		34	66		1	1	1		1	1	1	1
RELL1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1		1	1	1		1	1	1		1	1	1	1		1	1	1		1	1		1	1	1		1	1	1	99
